ANIO|MES|CODIGO_SECTOR_N1|PROVINCIA|CANTON|VENTAS_NETAS_TARIFA_12|VENTAS_NETAS_TARIFA_0|EXPORTACIONES|COMPRAS_ENTAS_TARIFA_12|COMPRAS_NETAS_TARIFA_0|IMPORTACIONES|COMPRAS_RISE|TOTAL_COMPRAS|TOTAL_VENTAS
2022|1|M|AZUAY|SIGSIG|55542,9500|3737,9900|0,0000|74417,4100|12966,2800|0,0000|0,0000|87383,6900|59280,9400
2022|1|G|SUCUMBIOS|GONZALO PIZARRO|87269,3900|65000,0100|0,0000|130081,3500|86041,0100|0,0000|0,0000|216122,3600|152269,4000
2022|1|Q|EL ORO|PORTOVELO|0,0000|7335,0000|0,0000|580,5500|401,5200|0,0000|0,0000|982,0700|7335,0000
2022|1|A|SANTA ELENA|SANTA ELENA|155910,6300|10402646,6300|0,0000|1745345,5300|5361546,2100|62,9200|91724,7500|7198679,4100|10558797,2600
2022|1|L|GUAYAS|SAMBORONDON|4067019,8800|2548072,5400|0,0000|4998924,8500|1556780,1500|0,0000|32369,3000|6594249,0000|6623364,0600
2022|1|F|ZAMORA CHINCHIPE|YACUAMBI|19785,8600|0,0000|0,0000|5905,0000|0,0000|0,0000|0,0000|5905,0000|19785,8600
2022|1|C|LOS RIOS|BUENA FE|158216,3500|136549,4400|0,0000|143795,5100|145521,4900|17487,4800|9423,6500|316228,1300|295375,7900
2022|1|J|TUNGURAHUA|SAN PEDRO DE PELILEO|148300,4400|2217,8000|0,0000|67082,4300|2850,1600|0,0000|511,0000|70443,5900|150518,2400
2022|1|G|GUAYAS|NARANJITO|2238443,2400|911315,0200|0,0000|2299248,2000|493292,3100|0,0000|16939,5400|2809480,0500|3167799,2800
2022|1|S|SANTA ELENA|SANTA ELENA|116669,8700|259916,5500|0,0000|125497,5300|64996,8700|89,0000|3962,2200|194545,6200|376726,4300
2022|1|C|CHIMBORAZO|CUMANDA|761,8600|8294,1200|0,0000|2714,2100|8332,2700|0,0000|0,0000|11046,4800|9055,9800
2022|1|H|NAPO|ARCHIDONA|862,8600|4653,1100|0,0000|21560,8500|1306,2200|0,0000|0,0000|22867,0700|18051,2200
2022|1|D|IMBABURA|IBARRA|140204,3000|5342226,9700|0,0000|1250611,3900|1334336,9800|0,0000|1442,7000|2586391,0700|5482431,2700
2022|1|N|GUAYAS|DURAN|2564388,0500|664813,4600|27703044,0900|1579753,9000|24663748,6700|361153,2200|4836,5500|26609492,3400|30938790,1600
2022|2|M|GUAYAS|DAULE|3259805,3600|351400,2100|62066,2100|2426423,3000|498322,1900|5789,4900|28910,5500|2959445,5300|3688363,2700
2022|2|K|MANABI|MANTA|154402,0700|200228,3600|0,0000|94728,5000|22093,4800|0,0000|6269,9900|123091,9700|354630,4300
2022|2|G|MANABI|MANTA|41357200,9200|29688955,1200|6400937,5800|37369767,8100|25384600,3400|1525803,2500|204667,8900|64484839,2900|77485591,6200
2022|2|F|CAÑAR|EL TAMBO|3055,6800|0,0000|0,0000|26718,4300|1325,6900|0,0000|60,0000|28104,1200|3055,6800
2022|2|N|MORONA SANTIAGO|MORONA|261677,8000|70,0000|0,0000|199207,9200|2401,2200|0,0000|0,0000|201609,1400|261747,8000
2022|2|S|LOJA|ZAPOTILLO|0,0000|3973,0000|0,0000|0,0000|5178,0000|0,0000|0,0000|5178,0000|3973,0000
2022|2|R|COTOPAXI|PANGUA|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000
2022|2|N|EL ORO|MACHALA|2294706,6100|1779907,4800|0,0000|1143637,6300|638294,1900|2500,1000|31036,0100|1815467,9300|4212884,0200
2022|2|G|GUAYAS|DURAN|27538884,8700|30819984,4800|15417425,2300|23257588,3900|30637429,4200|20229200,5400|176582,4000|74457698,4400|73984305,3200
2022|2|D|GUAYAS|DURAN|18161,7300|0,0000|0,0000|43044,1300|6264,6700|0,0000|0,0000|49308,8000|18161,7300
2022|2|H|CHIMBORAZO|PENIPE|3909,4500|2835,0000|0,0000|4662,5400|161,0300|0,0000|0,0000|4823,5700|6744,4500
2022|2|D|ESMERALDAS|ESMERALDAS|1178,7000|0,0100|0,0000|47,6900|0,0000|0,0000|0,0000|47,6900|1178,7100
2022|2|G|GUAYAS|EL EMPALME|3623371,1300|4439511,0000|645331,6400|3538435,4800|3229855,9700|56021,2800|109121,6300|6933434,3600|8765200,5400
2022|2|G|PASTAZA|MERA|264063,5200|84470,2200|0,0000|253290,2000|102170,8400|0,0000|1232,6900|356693,7300|348533,7400
2022|2|F|GUAYAS|BALAO|1,0000|0,0000|0,0000|4409,6400|332,1500|0,0000|0,0000|4741,7900|1,0000
2022|2|F|MORONA SANTIAGO|GUALAQUIZA|649605,5800|900,4800|0,0000|78782,2200|15512,6200|0,0000|0,0000|94294,8400|650506,0600
2022|3|S|PICHINCHA|RUMIÑAHUI|881345,1700|295901,4700|4513,3300|418361,8000|109025,2400|116086,3100|6660,1700|650133,5200|1297889,2000
2022|3|N|PICHINCHA|PEDRO MONCAYO|60666,2300|1893,1600|0,0000|45121,4700|6081,4600|75,0000|10954,6400|62232,5700|63498,8000
2022|3|A|IMBABURA|ANTONIO ANTE|80096,9900|134446,8300|12209,5200|34193,5800|303686,8500|0,0000|3992,5000|341872,9300|226753,3400
2022|3|P|PICHINCHA|CAYAMBE|7499,8100|143231,3400|0,0000|99181,5600|27207,1200|358,0000|2245,5000|128992,1800|150731,1500
2022|3|M|CHIMBORAZO|GUANO|227996,1700|53698,9000|0,0000|68212,8500|4255,1400|0,0000|2269,2500|74737,2400|285605,6500
2022|3|M|MANABI|PEDERNALES|199528,0500|359753,8800|808,2600|130375,7400|333696,5700|0,0000|12,0000|464084,3100|580477,9900
2022|3|M|IMBABURA|PIMAMPIRO|50409,5600|418,3000|0,0000|2065,8500|174,2700|0,0000|0,0000|2240,1200|50827,8600
2022|3|F|EL ORO|MACHALA|5772744,9900|1257078,1500|0,0000|5496032,2300|538513,2300|97865,9800|49180,5000|7164538,0500|7534804,5800
2022|3|F|LOS RIOS|QUEVEDO|1271367,4000|158793,4700|0,0000|1548890,3600|71694,4800|734,5700|170,0000|1621489,4100|1834763,9200
2022|3|L|SUCUMBIOS|PUTUMAYO|357,1400|120,0000|0,0000|0,0000|0,0000|0,0000|0,0000|0,0000|477,1400
2022|3|M|GUAYAS|DURAN|2043742,0500|88194,5500|0,0000|1060187,8300|118559,5700|128547,2300|5660,0500|1312954,6800|2182325,2700
2022|3|M|ESMERALDAS|SAN LORENZO|9144,4300|8869,7300|0,0000|45077,8900|4584,0700|0,0000|0,0000|49661,9600|19226,1700
2022|3|O|MANABI|MANTA|181477,8700|250934,1500|0,0000|2147693,6000|530760,1700|0,0000|33163,4500|2711617,2200|432412,0200
2022|3|S|LOS RIOS|URDANETA|28767,3300|25721,6000|0,0000|21521,0700|1261,1400|0,0000|0,0000|22782,2100|54498,9300
2022|3|C|GUAYAS|SAMBORONDON|2218386,4500|8186666,1700|7120539,6500|5989984,6400|3863360,5100|3667756,2200|19507,4100|13540608,7800|17683639,1000
2022|3|P|CARCHI|MONTUFAR|0,0000|7000,5300|0,0000|3272,7200|434,6400|0,0000|1402,0000|5109,3600|7000,5300
2022|3|M|TUNGURAHUA|SANTIAGO DE PILLARO|401242,0400|9940,6800|0,0000|676468,6500|8008,4400|0,0000|0,0000|684477,0900|426622,3300
2022|3|I|ZAMORA CHINCHIPE|ZAMORA|72320,0200|44034,0100|0,0000|38469,5900|14797,8100|0,0000|1355,2500|54622,6500|129818,4300
2022|2|F|GUAYAS|DURAN|3207199,5400|453372,1100|0,0000|2454087,4200|199401,2600|9919,0000|14574,9200|2677982,6000|3669421,6700
2022|1|G|ZAMORA CHINCHIPE|YANTZAZA|5029629,6300|1023978,1400|11765,2400|5477156,5700|868830,7000|33710,3600|7603,4800|6387301,1100|6066134,0100
2022|1|S|IMBABURA|IBARRA|498660,9500|505915,8700|174,1400|346163,0100|178553,6000|3,0000|32148,8100|556868,4200|1004750,9600
2022|1|L|MANABI|PEDERNALES|15296,0000|6632,8800|0,0000|28675,9400|6011,8400|0,0000|1236,1700|35923,9500|21928,8800
2022|1|G|BOLIVAR|LAS NAVES|86425,0900|391596,6300|0,0000|135590,6400|162272,0700|15577,7900|5481,0000|318921,5000|480951,7200
2022|1|C|GUAYAS|NARANJAL|77587,3500|11252,6100|12745,0000|138597,8400|229543,6600|0,0000|702,8400|368844,3400|101584,9600
2022|1|A|MANABI|JARAMIJO|127303,5500|4893409,7900|8779972,0100|3185449,0800|6051330,5700|6503145,3200|46337,5300|15788515,8300|13800714,4800
2022|1|M|ZAMORA CHINCHIPE|ZAMORA|175076,1200|42445,8900|0,0000|268737,7000|32991,1400|528,8900|11701,1000|313958,8300|223059,7500
2022|1|B|PICHINCHA|QUITO|606476406,4900|3977900,8400|588986947,6400|184781014,3500|29549986,7500|24477201,9900|68253,0400|241976173,2900|1199633107,2900
2022|1|F|MORONA SANTIAGO|LOGROÑO|35179,7900|0,0000|0,0000|49950,5700|130,2200|0,0000|0,0000|50080,7900|35230,6800
2022|1|M|MORONA SANTIAGO|HUAMBOYA|629,9600|1750,0000|0,0000|8875,5400|1272,7500|0,0000|130,5000|10278,7900|2379,9700
2022|1|J|GUAYAS|EL TRIUNFO|320938,3300|74,9400|0,0000|200703,4200|4480,1000|0,0000|73,2500|205256,7700|321013,2700
2022|1|M|AZUAY|EL PAN|4308,9300|1225,2600|0,0000|17431,3100|3759,7500|0,0000|0,0000|21191,0600|5534,1900
2022|1|I|IMBABURA|SAN MIGUEL DE URCUQUI|73592,3000|1327,1300|0,0000|29826,5800|16928,5400|0,0000|1071,7000|47826,8200|74919,4300
2022|1|B|EL ORO|ATAHUALPA|0,0000|0,0000|0,0000|200,8100|22,4000|0,0000|0,0000|223,2100|0,0000
2022|1|I|CAÑAR|LA TRONCAL|81387,6300|7492,0500|0,0000|43665,0100|13648,0900|0,0000|410,3800|57723,4800|88879,6800
2022|1|D|GUAYAS|MILAGRO|381465,5900|1041244,7200|0,0000|437719,6200|204194,8700|130419,8700|528,0000|772862,3600|1422710,3100
2022|1|O|IMBABURA|OTAVALO|32036,5200|158829,7200|0,0000|52538,8200|30384,1700|0,0000|8694,7400|91617,7300|190866,2400
2022|1|R|EL ORO|PASAJE|3744,7300|0,0000|0,0000|9018,4700|1690,5000|203,2600|0,0000|10912,2300|3744,7300
2022|1|G|AZUAY|GUALACEO|2384735,0000|1468553,7700|22,6600|2512263,3800|1285123,5500|279714,5200|14119,5700|4091221,0200|3853311,4300
2022|2|C|LOJA|SARAGURO|1222,3400|569,8100|0,0000|1820,2100|97,9700|188,3000|0,0000|2106,4800|1792,1500
2022|2|F|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|4279534,3800|738054,1900|234620,4000|3741943,3600|1278139,5100|48437,1600|44678,2500|5113198,2800|5262936,3200
2022|2|O|ESMERALDAS|QUININDE|0,0000|178868,6600|0,0000|542976,8600|59443,5800|0,0000|0,0000|602420,4400|178868,6600
2022|2|J|AZUAY|CUENCA|5234655,8400|3214588,6000|127694,8300|3088697,6200|327809,9100|2407,1100|19682,3800|3438597,0200|8629066,2600
2022|2|E|SUCUMBIOS|SHUSHUFINDI|638,0000|2398,5200|0,0000|7090,8400|446,3100|0,0000|19,0000|7556,1500|3036,5200
2022|2|R|MANABI|SUCRE|120,0000|0,0000|0,0000|146,3100|46,6800|0,0000|0,0000|192,9900|120,0000
2022|2|N|PICHINCHA|QUITO|76924242,4400|11001968,3500|2052167,3300|30165580,3300|6425348,5400|3120219,3300|454113,9700|40618920,4100|91137412,8500
2022|2|H|SUCUMBIOS|LAGO AGRIO|860605,3600|2732836,0900|0,0000|919714,2000|1430816,1100|132,7200|3860,2500|2354523,2800|3593441,4500
2022|2|M|TUNGURAHUA|AMBATO|7159364,0000|968360,3500|7064,0000|5120618,0700|943187,8200|92355,5300|53228,8400|6209390,2600|8165273,6100
2022|2|M|TUNGURAHUA|MOCHA|113747,4200|3892,1000|0,0000|28774,6000|224,2700|0,0000|2953,5000|31952,3700|117639,5200
2022|2|N|ZAMORA CHINCHIPE|ZAMORA|82802,0600|31150,3700|0,0000|282248,5600|37069,7300|130,8000|539,7500|319988,8400|113952,4300
2022|2|O|MANABI|ROCAFUERTE|0,0100|0,0000|0,0000|19660,8300|4592,6200|0,0000|0,0000|24253,4500|0,0100
2022|2|S|COTOPAXI|SALCEDO|166096,9400|82711,2600|0,0000|192267,8600|25460,6500|0,0000|48357,9100|266086,4200|248808,2000
2022|2|L|EL ORO|MACHALA|2202716,8600|1460690,3200|0,0000|1968515,7400|315588,9600|4451,4700|52050,6300|2340606,8000|3665800,7400
2022|2|Q|LOJA|ZAPOTILLO|798,5900|0,0000|0,0000|35724,9000|1175,6400|0,0000|0,0000|36900,5400|798,5900
2022|1|G|EL ORO|PASAJE|4947591,2600|4826148,0500|2189904,3400|5409384,0600|6510266,4200|71675,6700|40159,6800|12031485,8300|11964942,6500
2022|2|Q|COTOPAXI|LATACUNGA|68174,1800|2349719,4500|0,0000|483083,1000|642906,0100|0,0000|12195,1400|1138184,2500|2417893,6300
2022|2|C|TUNGURAHUA|SANTIAGO DE PILLARO|135464,9800|635753,9200|139261,0200|351570,2800|368123,2700|0,0000|11351,3900|731044,9400|911270,3200
2022|2|R|SUCUMBIOS|PUTUMAYO|100,0000|0,0000|0,0000|110,1900|0,0000|0,0000|0,0000|110,1900|100,0000
2022|3|C|GUAYAS|DAULE|8439526,9200|1087977,6700|1005,6300|4497587,2400|1133358,4500|1628083,9500|35928,5200|7294988,1600|9603404,2300
2022|3|L|GUAYAS|EL EMPALME|25158,7900|11684,4800|0,0000|7434,4500|15093,8900|0,0000|0,0000|22528,3400|39776,8000
2022|3|J|BOLIVAR|GUARANDA|66652,7800|1341,4000|0,0000|15570,6800|628,4300|0,0000|360,0000|16559,1100|68499,1800
2022|3|A|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|422038,4100|14608028,9600|1934390,4500|1695743,9600|10616822,7800|4879,7000|151787,7800|12469234,2200|16985912,6200
2022|3|I|PICHINCHA|QUITO|77446578,0600|5715610,6400|32354,1800|35178394,9900|22203703,1200|1983271,0600|362316,7100|60925929,9100|84796639,8300
2022|3|F|ZAMORA CHINCHIPE|EL PANGUI|6320476,4300|131,4200|0,0000|4459400,7500|742454,7100|232319,8500|131,8500|5434307,1600|6320607,8500
2022|3|F|COTOPAXI|LATACUNGA|1399385,5700|30394,6900|0,0000|1935329,5300|242390,9500|5,9800|35510,0800|2213236,5400|1591807,7000
2022|3|G|GUAYAS|MILAGRO|11940051,2600|20951247,0300|2045718,2900|14836135,8000|15498776,8000|807333,2900|181051,9400|31437104,9200|35327833,8400
2022|3|F|AZUAY|SIGSIG|86475,6600|6877,3100|0,0000|54246,0000|129,6600|0,0000|100,0000|54475,6600|94606,9000
2022|3|Q|TUNGURAHUA|BAÑOS DE AGUA SANTA|16906,0600|64461,0900|0,0000|36397,1500|13443,5900|0,0000|1716,6000|51557,3400|81367,1500
2022|3|C|GUAYAS|PALESTINA|2595,7700|555309,5000|0,0000|37847,8400|99740,7100|0,0000|0,0000|137588,5500|557905,2700
2022|3|P|TUNGURAHUA|AMBATO|322859,8100|9856524,4000|18051,0000|3615863,5400|1326315,8100|0,0000|33589,2300|4975768,5800|10213366,1500
2022|3|H|NAPO|ARCHIDONA|3687,8100|23958,6400|0,0000|15405,9300|1267,1900|0,0000|27,7500|16700,8700|37081,6300
2022|3|H|TUNGURAHUA|BAÑOS DE AGUA SANTA|173250,7800|1304610,3000|0,0000|195728,0900|1051587,1300|0,0000|10644,0600|1257959,2800|1477861,0800
2022|3|H|NAPO|EL CHACO|2012,0000|277685,3000|0,0000|10935,7400|254009,7000|0,0000|347,5500|265292,9900|279697,3000
2022|3|C|GUAYAS|PEDRO CARBO|11505,0100|1901,0000|0,0000|10397,0500|654,6100|0,0000|0,0000|11051,6600|17969,4100
2022|3|I|EL ORO|SANTA ROSA|7108,3900|14897,4300|0,0000|13733,9300|38713,1400|0,0000|364,7500|52811,8200|22601,9200
2022|3|F|LOS RIOS|BUENA FE|98229,1200|66371,0000|0,0000|83544,1000|33349,2900|0,0000|0,0000|116893,3900|172179,3800
2022|3|G|ORELLANA|LORETO|1399198,7400|397940,7500|0,0000|1083624,6500|258106,9700|235,9200|362,0000|1342329,5400|1800779,9700
2022|2|I|CHIMBORAZO|PENIPE|2258,0800|1241,7100|0,0000|3054,8400|544,7800|0,0000|0,0000|3599,6200|3499,7900
2022|3|C|MANABI|BOLIVAR|18557,6700|6146,3400|0,0000|11785,3400|11600,8300|0,0000|0,0000|23386,1700|24704,0100
2022|1|C|SUCUMBIOS|SHUSHUFINDI|43646,5100|667,5200|0,0000|66085,8400|3151,1600|0,0000|0,0000|69237,0000|44389,9300
2022|1|S|CHIMBORAZO|CHUNCHI|4339,9100|46,8500|0,0000|6820,5500|84,2100|0,0000|0,0000|6904,7600|4386,7600
2022|1|G|MORONA SANTIAGO|MORONA|3537580,0300|1054657,4300|0,0000|3853410,6200|956454,7400|3961,2100|2710,9000|4816537,4700|4652270,7400
2022|1|X|PICHINCHA|CAYAMBE|0,0000|0,0000|0,0000|13,8600|32,6800|0,0000|0,0000|46,5400|0,0000
2022|1|Q|MANABI|CHONE|26194,7200|74996,9400|0,0000|84676,3900|71663,4700|0,0000|15631,0000|171970,8600|101191,6600
2022|1|C|ORELLANA|LORETO|66445,1600|22513,0100|0,0000|103147,4000|4314,9200|0,0000|0,0000|107462,3200|88958,1700
2022|1|E|CAÑAR|CAÑAR|27283,9000|265158,1200|0,0000|56621,1500|733,7100|0,0000|10247,0000|67601,8600|292442,0200
2022|1|M|GUAYAS|SAMBORONDON|13947964,5300|1516696,8400|501764,7800|6626529,2200|2605607,6200|209180,8600|49571,9100|9491066,3900|16009871,3900
2022|1|H|IMBABURA|IBARRA|887231,5500|3223737,4400|0,0000|1623314,7300|1919095,8800|6773,7200|16852,1400|3566036,4700|4326415,6200
2022|1|F|ZAMORA CHINCHIPE|ZAMORA|88603,1500|1848,8100|0,0000|392588,1200|7998,1400|0,0000|479,5000|401065,7600|90469,9600
2022|1|O|GUAYAS|GUAYAQUIL|1069874,5200|13373645,9100|28000,0000|14239480,7000|6472570,1400|367846,0000|14180,8300|21094077,6700|14471520,4300
2022|1|A|GUAYAS|PEDRO CARBO|3538,8700|94921,3100|0,0000|48543,6900|133068,0800|0,0000|37,4000|181649,1700|98460,1800
2022|1|O|PASTAZA|PASTAZA|46398,3600|122723,6100|0,0000|1265521,3900|80738,9500|0,0000|1343,1600|1347603,5000|169121,9700
2022|1|K|LOJA|LOJA|535727,0800|1483235,2100|0,0000|1381072,1200|238699,4300|0,0000|3554,7500|1623326,3000|2018962,2900
2022|1|G|MORONA SANTIAGO|PABLO SEXTO|6303,0100|4826,4200|0,0000|16233,7400|14232,3900|0,0000|0,0000|30466,1300|11129,4300
2022|1|G|PICHINCHA|PUERTO QUITO|108123,1600|638083,0300|0,0000|121294,0600|268198,2000|1210,2400|173794,2100|564496,7100|747406,2000
2022|1|N|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|1519163,6000|177079,5400|0,0000|888590,3200|246038,7300|5747,9700|20320,8300|1160697,8500|1745481,3700
2022|2|B|IMBABURA|IBARRA|88533,6400|4450,0000|0,0000|122253,1300|3807,9200|0,0000|0,0000|126061,0500|92983,6400
2022|2|M|LOS RIOS|BABAHOYO|673283,1600|175680,3500|3000,0000|791719,2000|130960,1200|0,0000|643,0700|923322,3900|860240,3300
2022|2|R|GUAYAS|DURAN|21090,5200|8996,8700|0,0000|36880,9900|9194,5800|5235,2500|0,0000|51310,8200|30092,3900
2022|2|J|SUCUMBIOS|LAGO AGRIO|38430,6500|3726,0000|0,0000|14915,3300|8160,3100|0,0000|0,0000|23075,6400|42156,6500
2022|2|A|EL ORO|EL GUABO|35097,4000|20462736,6300|77220,0000|2982767,2200|14836367,7500|510,0300|220671,1700|18040316,1700|20576454,0300
2022|2|Q|ESMERALDAS|QUININDE|3689,3700|50926,4900|0,0000|33129,1600|8604,0700|0,0000|115,0000|41848,2300|54615,8600
2022|2|M|COTOPAXI|LATACUNGA|3616618,4800|261208,9200|40614,7500|2015532,8900|187744,6600|140229,8600|9947,6100|2353455,0200|3922239,3800
2022|2|I|CHIMBORAZO|RIOBAMBA|1035907,2500|115550,5600|0,0000|527671,8500|282708,1700|134,1900|21143,4700|831657,6800|1156477,8300
2022|1|Q|MANABI|SUCRE|48470,4500|26043,3000|0,0000|198844,7500|48701,6500|0,0000|0,0000|247546,4000|74513,7500
2022|2|O|PICHINCHA|CAYAMBE|2870,1500|204049,1800|0,0000|136405,2800|29452,1400|0,0000|19,8500|165877,2700|206919,3300
2022|2|F|LOS RIOS|VALENCIA|44726,5000|65,0200|0,0000|3909,4400|127,3000|0,0000|0,0000|4036,7400|44791,5200
2022|2|G|CHIMBORAZO|CHUNCHI|346735,7400|50045,6200|0,0000|377622,9000|55162,6100|0,0000|120,0000|432905,5100|404981,3600
2022|2|H|COTOPAXI|SALCEDO|6941,2600|165664,2000|0,0000|47920,8700|72128,9200|0,0000|17,5000|120067,2900|172605,4600
2022|2|G|MANABI|ROCAFUERTE|916626,4500|479493,8200|0,0000|952087,3700|410851,3300|1596,6300|760,5500|1365295,8800|1398201,6000
2022|2|Q|MANABI|SANTA ANA|2018,5200|3099,0100|0,0000|2454,1600|551,2600|0,0000|0,0000|3005,4200|5117,5300
2022|2|N|LOJA|PUYANGO|0,0100|250,0000|0,0000|96,0000|0,0000|0,0000|0,0000|96,0000|250,0100
2022|2|J|TUNGURAHUA|PATATE|6257,8200|0,0000|0,0000|4706,9600|0,0000|1333,0000|0,0000|6039,9600|6257,8200
2022|2|H|COTOPAXI|LATACUNGA|367847,0700|5755955,9900|0,0000|1069884,0100|3685989,7700|41672,0300|22042,6600|4819588,4700|6124763,0600
2022|2|I|IMBABURA|IBARRA|939824,6300|455674,7800|0,0000|543292,3700|409112,6700|2898,9300|26798,8600|982102,8300|1405940,8800
2022|1|A|GUAYAS|SANTA LUCIA|27000,7200|2689710,3700|0,0000|180613,4000|2229832,6200|10133,9000|0,0000|2420579,9200|2716711,0900
2022|3|P|MANABI|MANTA|100044,7500|888392,8300|0,0000|405665,3400|206700,8100|28,6700|14855,1200|627249,9400|993233,8700
2022|3|G|ESMERALDAS|ATACAMES|824195,2800|842649,9200|0,0000|1175289,1700|915764,1400|39,0000|4115,4300|2095207,7400|1681794,2900
2022|3|M|MANABI|PUERTO LOPEZ|144281,0000|7390,6500|0,0000|28783,7300|6828,3100|0,0000|0,0000|35612,0400|153271,6500
2022|3|M|GUAYAS|NOBOL|9009,1500|2724,3000|0,0000|3858,6500|204,8800|0,0000|0,0000|4063,5300|11760,2400
2022|3|A|LOS RIOS|VINCES|217037,1100|1773755,5500|55534,2700|408735,7600|678905,2700|0,0000|150,0000|1087791,0300|2051426,9300
2022|3|S|ESMERALDAS|RIO VERDE|7101,0300|3374,0000|0,0000|12380,5200|1847,6400|0,0000|781,2500|15009,4100|16852,3000
2022|3|F|GUAYAS|SAMBORONDON|12819859,4100|2217397,0500|0,0000|7730141,4500|962140,8400|148130,8300|87356,6800|8927769,8000|16323195,0400
2022|3|M|LOJA|CELICA|10340,9800|3169,8500|0,0000|28797,8300|416,0400|0,0000|0,0000|29213,8700|31095,8100
2022|3|S|PASTAZA|PASTAZA|96359,1400|79949,9600|0,0000|149155,5400|54217,4100|6,1500|26307,3900|229686,4900|178726,4700
2022|3|Q|LOS RIOS|BABA|459,0100|1193,5000|0,0000|1218,1600|2584,8000|0,0000|0,0000|3802,9600|1652,5100
2022|2|H|GUAYAS|GENERAL ANTONIO ELIZALDE|625,2500|49979,3000|0,0000|5781,7200|39089,4300|0,0000|0,0000|44871,1500|50604,5500
2022|3|O|PICHINCHA|RUMIÑAHUI|53602,7700|603082,8900|0,0000|903921,8900|119529,0500|30197,5000|1061,5000|1054709,9400|703728,9300
2022|3|G|ZAMORA CHINCHIPE|EL PANGUI|319202,5200|55330,2300|0,0000|488027,3000|92845,4200|0,0000|652,7900|581525,5100|413506,4900
2022|1|C|TUNGURAHUA|TISALEO|73459,4800|12471,6500|0,0000|161292,7200|17884,0200|0,0000|125,2500|179301,9900|85931,1300
2022|3|O|MANABI|PEDERNALES|6432,3800|43282,4600|0,0000|11714,0100|10006,2800|0,0000|0,0000|21720,2900|52576,8400
2022|2|Q|GUAYAS|NARANJAL|6529,9000|14314,8500|0,0000|103969,5200|53638,6700|0,0000|215,0000|157823,1900|20844,7500
2022|1|H|GALAPAGOS|SAN CRISTOBAL|131521,4500|322258,9700|0,0000|148441,7400|109035,8300|0,0000|3381,6000|260859,1700|453780,4200
2022|2|J|SANTO DOMINGO DE LOS TSACHILAS|SANTO DOMINGO|406659,7900|82249,7100|11760,0000|321610,2200|40073,3200|0,0000|16570,1500|378577,2200|504639,5100
2022|2|C|BOLIVAR|ECHEANDIA|278,6500|1087,4200|0,0000|2301,0700|0,0000|0,0000|0,0000|2301,0700|1366,0900
2022|2|H|LOJA|ZAPOTILLO|170,0000|5510,0000|0,0000|1959,9300|705,2700|0,0000|12,2500|2677,4500|5680,0000
2022|1|C|LOS RIOS|BABAHOYO|2890302,3400|1073816,3900|0,0000|2375861,2100|1254135,0100|214280,2500|20,0000|3878163,8900|3968067,4700
2022|1|Q|GUAYAS|EL TRIUNFO|49856,0600|17862,7300|0,0000|59095,6500|14563,8100|0,0000|0,0000|73659,4600|67718,7900
2022|1|M|MANABI|PORTOVIEJO|3839363,6200|1521181,8000|4517,5000|3268846,6200|1294702,3900|3333,5600|58170,2400|4625052,8100|5369229,0300
2022|1|M|CAÑAR|AZOGUES|602644,9000|25678,4500|0,0000|479972,3400|33666,0100|564,2800|10630,5100|524833,1400|628341,3500
2022|1|C|COTOPAXI|SALCEDO|778317,4700|2117127,3900|0,0000|988159,1900|1079011,5400|179951,3400|82660,6900|2329782,7600|2895444,8600
2022|1|G|LOJA|PALTAS|589222,5500|578249,9000|0,0000|630362,5000|522461,6600|0,0000|185,2000|1153009,3600|1167472,4500
2022|1|L|IMBABURA|OTAVALO|260101,7300|19870,7200|36386,3000|76514,7300|13346,1800|0,0000|7906,0000|97766,9100|321711,2100
2022|1|R|ZAMORA CHINCHIPE|ZAMORA|10641,6500|8042,8900|0,0000|12894,8900|294,0300|116,4000|0,0000|13305,3200|21114,5400
2022|1|O|LOS RIOS|MONTALVO|0,0000|1078,4000|0,0000|19842,5200|1279,0900|0,0000|0,0000|21121,6100|1078,4000
2022|1|H|ZAMORA CHINCHIPE|ZAMORA|55468,3000|242583,7000|0,0000|90067,2400|59228,8500|0,0000|5098,1600|154394,2500|298052,0000
2022|1|R|PICHINCHA|SAN MIGUEL DE LOS BANCOS|1230,5000|0,0000|0,0000|952,6000|0,0000|0,0000|0,0000|952,6000|1230,5000
2022|1|G|MANABI|PAJAN|610002,3100|2308584,7300|0,0000|680150,3000|1447190,4900|0,0000|2947,4600|2130288,2500|2919847,0400
2022|1|C|GUAYAS|SAMBORONDON|2072490,2500|7230112,7800|5137778,4300|5030728,4300|2646988,9600|2658290,4000|30665,0200|10366672,8100|14440381,4600
2022|1|H|LOS RIOS|VENTANAS|218058,8100|344715,0400|0,0000|217155,0100|195610,2100|0,0000|891,5000|413656,7200|562773,8500
2022|2|P|MANABI|MANTA|109264,5300|1228861,1900|0,0000|253264,6900|289214,4900|6210,9300|7998,5900|556688,7000|1345462,5500
2022|2|N|MANABI|24 DE MAYO|9915,7300|800,0000|0,0000|5437,1500|1734,7500|0,0000|0,0000|7171,9000|10715,7300
